pdf_hash;fault_id;fault_setting;structural_order;target_name;target_role;evidence_pages;fault_extent_m;fault_distance_m;fault_geom_flags
047A999E;1;SHZC;2;Burns Block;MAIN;29|33;;;
04B24AFC;1;CSF;1;Upper Beaver;MAIN;35|42;;8000.0;
04B24AFC;2;SOF;2;Upper Beaver;MAIN;42;;;
04B24AFC;3;SHZC;2;Upper Beaver;MAIN;37|42;;;
05154BA4;1;INT;2;Calandria Sur;MAIN;44;;;
052B63C5;1;TRT;1;Fire Creek;MAIN;40|43;;;
052B63C5;2;SOF;2;Fire Creek;MAIN;45|47;;;
0573E684;1;INT;2;Gold Mountain Project;MAIN;31|32;;;
0573E684;2;SOF;2;Gold Mountain Project;MAIN;31|32;;;
05B5D7FA;1;SHZC;2;Ngoy;MAIN;48;12000.0;;
05B5D7FA;2;LTC;2;Ngoy;MAIN;44;;;
05B5D7FA;3;INT;2;Ngoy;MAIN;48;;;
05B5D7FA;4;JOG;2;Ngoy;MAIN;48;;;
05922523;1;SOF;2;Axel Ridge;MAIN;32;;;
05BA8848;1;SSF;2;3Ts Vein System;MAIN;31|35;;;
05BA8848;2;JOG;2;3Ts Vein System;MAIN;31|35;;;
05F3B962;1;SHZC;1;Clam Lake area;MAIN;65;;;
062517EB;1;THR;2;Prospect Mountain;MAIN;58;;;
062517EB;2;THR;2;Prospect Mountain;MAIN;58|59;;;
0674B1F3;1;SHZC;2;Black Jack;MAIN;30|33|35;;;
0674B1F3;2;ENE;3;Black Jack;MAIN;30;;;
062010FB;1;SSF;1;Atenea vein;MAIN;57|58|59;1500.0;;extent:bounded
062010FB;2;SOF;2;Atenea vein;MAIN;59;480.0;;extent:bounded
062010FB;3;JOG;2;Atenea vein;MAIN;58|59;;;
062010FB;4;TRP;N/A;Atenea vein;MAIN;59;;;
06775C60;1;SSF;1;Resurrection Ridge;MAIN;57;16000.0;;extent:bounded
06775C60;2;INT;2;Resurrection Ridge;MAIN;57;;;
06775C60;3;THR;2;Resurrection Ridge;MAIN;59;;;
068974C7;1;SSF;1;Ana Paula;MAIN;54;;;
0689C572;1;SHZC;1;La Reyna Project;MAIN;22|26;;;
0689C572;2;SOF;2;La Reyna Project;MAIN;26;;;
0689C572;3;INT;2;La Reyna Project;MAIN;43;;;
0689C572;4;LFT;1;La Reyna Project;MAIN;27;;;
068E4453;1;TRP;2;Moosehead;MAIN;17|26|53;;;
068E4453;3;THR;1;Moosehead;MAIN;18|23;;;
068E4453;4;SSF;1;Moosehead;MAIN;23;;;
068E4453;5;JOG;3;Moosehead;MAIN;26;;;
069F5FC8;1;INT;2;Küçükdağ;MAIN;67;;;
06A28094;3;SHZC;2;New Polaris;MAIN;66;;;
06A28094;4;THR;2;New Polaris;MAIN;66;;;
06E6A106;1;THR;1;Condor Sector Complex;MAIN;52;;;
06E6A106;2;SOF;2;Condor Sector Complex;MAIN;52;;;
06F87064;1;CSF;1;Laiva;MAIN;102;;50000.0;distance:bounded
06F87064;2;MYLC;2;Laiva;MAIN;109;;;
06F87064;3;SSF;2;Laiva;MAIN;109;;;
06F87064;4;THR;3;Laiva;MAIN;112;;;
06F87064;5;THR;3;Laiva;MAIN;112;;;
073C278B;1;CSF;1;Lourdes;MAIN;25|32;;;
073C278B;2;SOF;2;Lourdes;MAIN;25|32;;;
073C278B;3;FLD;2;Lourdes;MAIN;34;;;
073C278B;4;INT;2;Lourdes;MAIN;34|46;;;
07004442;1;TRT;2;Brucejack;MAIN;52|61;;;
07004442;2;THR;1;Brucejack;MAIN;60;;;
07004442;3;FLD;2;Brucejack;MAIN;73;;;
07004442;4;SOF;2;Brucejack;MAIN;98;;;
077C76E7;1;BXP;2;San Martín;MAIN;27|29;2000.0;;extent:bounded
0783A166;1;CSF;1;Vetas Gold Project;MAIN;29;;;
0783A166;2;SOF;2;Vetas Gold Project;MAIN;29|31;;;
0783A166;3;SSF;2;Vetas Gold Project;MAIN;31|35;;;
0783A166;4;ENE;3;Vetas Gold Project;MAIN;31|38;;;
0783A166;5;INT;2;Vetas Gold Project;MAIN;35;;;
0783A166;6;LTC;2;Vetas Gold Project;MAIN;35;;;
0783A166;7;JOG;2;Vetas Gold Project;MAIN;35;;;
0788E096;1;SHZC;1;Badger vein;MAIN;15;25000.0;;
079C95C9;1;SHZC;1;Soto Norte;MAIN;58;;;
079C95C9;2;SOF;2;Soto Norte;MAIN;59;;;
08469733;1;SHZC;2;Red Carbonate Zone;MAIN;39;;;
0813E28A;1;DET;1;Barje;MAIN;39|40|42;;;
07DC9C2A;1;CSF;1;Costerfield;MAIN;58|73;;;
07DC9C2A;2;FLD;1;Costerfield;MAIN;58|60|66|73;;;
07DC9C2A;3;THR;2;Costerfield;MAIN;66|67|79;;;
07DC9C2A;4;SOF;2;Costerfield;MAIN;66;;;
07DC9C2A;5;INT;2;Costerfield;MAIN;78;;;
07DC9C2A;6;SSF;3;Costerfield;MAIN;66;;;
0803DCF1;1;SHZC;1;Eagle Mountain;MAIN;53;;;
0803DCF1;2;FLD;2;Eagle Mountain;MAIN;58;;;
0803DCF1;3;THR;2;Eagle Mountain;MAIN;58|62;;;
0803DCF1;4;MYLC;2;Eagle Mountain;MAIN;59|63|71;;;
0803DCF1;5;TRP;N/A;Eagle Mountain;MAIN;59;;;
086BF6D1;1;FLD;2;Cove;MAIN;53|54|58;;;
086BF6D1;2;THR;1;Cove;MAIN;53|58;;;
086BF6D1;3;NRM;2;Cove;MAIN;54;;;
08EBA161;1;SHZC;2;Gosselin Zone;MAIN;30;;;
090B0117;1;FLD;2;Aureus West;MAIN;18;;;
090B0117;2;SSF;1;Aureus West;MAIN;18;;;
091FFD0F;1;THR;1;Candelones;MAIN;73|79;;;
091FFD0F;2;SOF;2;Candelones;MAIN;80;;;
091FFD0F;3;SSF;2;Candelones;MAIN;80;;;
091FFD0F;4;FLD;2;Candelones;MAIN;75;;;
09465DA8;1;SSF;1;Oban Zone;MAIN;39|40;;;
09465DA8;2;SOF;2;Oban Zone;MAIN;39|40;;;
09465DA8;3;FLD;1;Oban Zone;MAIN;39;;;
094D056A;1;SHZC;2;Main Showing;MAIN;14|16;300.0;;
094D056A;2;THR;1;Main Showing;MAIN;13;;;
094D056A;3;SSF;1;Main Showing;MAIN;13;;;
092A4067;1;CSF;1;Golden Eagle IRGS;MAIN;33|36;;;
092A4067;2;SOF;2;Golden Eagle IRGS;MAIN;36;3600.0;;
092A4067;3;SOF;2;Golden Eagle IRGS;MAIN;36;4600.0;;extent:bounded
09B66E85;1;SOF;2;Saddle Zone;MAIN;22|27;;;
09781C7B;1;SHZC;2;Azatek;MAIN;27;300.0;;extent:bounded|extent:approx_magnitude|extent:bounded
097F0B3D;1;SHZC;1;Island Gold;MAIN;49;30000.0;;
097F0B3D;2;SOF;2;Island Gold;MAIN;59;;;
097F0B3D;3;FLD;2;Island Gold;MAIN;59;;;
097F0B3D;4;INT;2;Island Gold;MAIN;59;;;
097F0B3D;5;LTC;2;Island Gold;MAIN;59;;;
097F0B3D;6;THR;3;Island Gold;MAIN;50;;;
098F7942;1;SSF;1;Monument Bay;MAIN;33;;;
098F7942;2;FLD;2;Monument Bay;MAIN;33|34;;;
0A407096;1;DET;1;Copperstone;MAIN;43|49;;;
0A407096;2;SOF;2;Copperstone;MAIN;49;;;
0A407096;3;INT;2;Copperstone;MAIN;50;;;
0A18D534;1;SSF;1;Los Filos;MAIN;90|99;;;
0A515F5C;1;SHZC;1;Kamila-Mercado;MAIN;35;10000.0;;
0A515F5C;2;SSF;2;Kamila-Mercado;MAIN;39;;;
0A515F5C;3;INT;2;Kamila-Mercado;MAIN;39;;;
0A515F5C;4;SOF;2;Kamila-Mercado;MAIN;39;;;
0A585AE6;1;SOF;2;Ogama-Rockland Zone;MAIN;29|32;;;
0A86D4DE;1;FLD;2;Hamama West;MAIN;33;;;
0ABBEB42;1;CSF;1;Galloway;MAIN;51|52|60;;4500.0;extent:unparseable|distance:bounded
0ABBEB42;2;SHZC;2;Galloway;MAIN;54|55;;;
0AEBC0CC;1;THR;2;Zancudo;MAIN;48|50;;;
0AEBC0CC;2;FLD;2;Zancudo;MAIN;48|50;;;
0AEBC0CC;3;TRP;2;Zancudo;MAIN;50|51;;;
0AEBC0CC;4;SHZC;2;Zancudo;MAIN;50;;;
0AEBC0CC;5;SOF;3;Zancudo;MAIN;51;;;
0B15FD08;1;CSF;1;JD Property;MAIN;39;;;
0B15FD08;2;SSF;2;JD Property;MAIN;45|89;;;
0B15FD08;3;NRM;2;JD Property;MAIN;45|87;;;
0B15FD08;4;THR;2;JD Property;MAIN;45;;;
0B43DFA1;1;SOF;2;La Paila;MAIN;24;;;
0B21F826;1;SSF;1;Golden Arrow;MAIN;48;;;
0B21F826;2;CLD;1;Golden Arrow;MAIN;55;;;
0B481036;1;CSF;1;Herbert Gold Project;MAIN;20;;;
0B481036;2;CSF;1;Herbert Gold Project;MAIN;24|25;200000.0;;
0B88EF46;1;SHZC;1;Miller Gold Property;MAIN;25|33;;;
0B88EF46;2;SOF;2;Miller Gold Property;MAIN;25;;;
0B88EF46;3;INC;2;Miller Gold Property;MAIN;33;;;
0B846CED;1;THR;1;Madison;MAIN;40;;;
0B846CED;2;INT;2;Madison;MAIN;43;;;
0B6B9060;2;THR;1;Fairholme Igneous Complex;MAIN;29;;;
0C13C7BE;1;CSF;1;Belmont Prospect;MAIN;39|40;;;
0C13C7BE;2;JOG;2;Belmont Prospect;MAIN;40;;;
0C13C7BE;3;FLD;2;Belmont Prospect;MAIN;40;;;
0C13C7BE;4;ENE;3;Belmont Prospect;MAIN;47;;;
0BA8AEA8;1;CSF;1;Zancudo;MAIN;39;;;
0BA8AEA8;2;TRP;2;Zancudo;MAIN;46|47;;;
0BA8AEA8;3;THR;2;Zancudo;MAIN;46|47;;;
0BA8AEA8;4;UNC;2;Zancudo;MAIN;46;;;
0BA8AEA8;5;FLD;2;Zancudo;MAIN;46;;;
0BA8AEA8;6;SOF;3;Zancudo;MAIN;47;;;
0BF218AA;1;SSF;1;Premier;MAIN;64;;;
0BF218AA;2;JOG;2;Premier;MAIN;64;;;
0BF218AA;3;FLW;2;Premier;MAIN;64;;;
0C1AEB36;1;SHZC;2;Westwood Mine;MAIN;43;;;
0C1AEB36;2;SOF;2;Westwood Mine;MAIN;43;;;
0C3DB2A5;1;TRP;1;Amulsar;MAIN;73;;;
0C3DB2A5;2;SSF;2;Amulsar;MAIN;73;;;
0C3DB2A5;3;THR;2;Amulsar;MAIN;72;;;
0C3DB2A5;4;FLD;2;Amulsar;MAIN;72;;;
0C2935B6;1;CSF;1;Jaclyn;MAIN;40;;;
0C2935B6;2;THR;1;Jaclyn;MAIN;43;;;
0C2935B6;3;SOF;2;Jaclyn;MAIN;43|45|48;;;
0C2935B6;4;FLD;2;Jaclyn;MAIN;43|48;;;
0C216B91;1;SSF;1;Trixie;MAIN;62|66|67|74|75;;;
0C216B91;3;SOF;2;Trixie;MAIN;65|66;;;
0C216B91;4;LTC;2;Trixie;MAIN;65|71|74|75|78;;;
0C216B91;5;INT;3;Trixie;MAIN;74|75;;;
0C5C2E37;1;INT;2;Calandria Sur;MAIN;34;;;
0C45B083;1;BMF;2;Cerro Blanco;MAIN;67|74|75;;;
0C45B083;2;SOF;2;Cerro Blanco;MAIN;76|79|81;;;
0C45B083;3;SOF;2;Cerro Blanco;MAIN;79;;;
0C45B083;4;SOF;2;Cerro Blanco;MAIN;76;;;
0C45B083;5;FLD;2;Cerro Blanco;MAIN;76|79;;;
0C45B083;6;LTC;3;Cerro Blanco;MAIN;78|87;;;
0C936992;1;CSF;1;Ironwood Gold Deposit;MAIN;30|32;150000.0;;extent:bounded
0C936992;2;FLD;2;Ironwood Gold Deposit;MAIN;32;;;
0C936992;3;INT;2;Ironwood Gold Deposit;MAIN;32;;;
0C7624B4;1;THR;1;ESN Project;MAIN;32;;;
0C7624B4;2;BMF;2;ESN Project;MAIN;33;;;
0C7624B4;3;FLD;2;ESN Project;MAIN;38;;;
0C76FD02;1;SHZC;2;Björkdal;MAIN;54|62;;;
0C76FD02;2;SOF;2;Björkdal;MAIN;62;;;
0C76FD02;3;THR;2;Björkdal;MAIN;49;;;
0C8731C4;1;SHZC;2;Rainy River Project;MAIN;154;;;
0C8731C4;2;FLD;2;Rainy River Project;MAIN;146|148;;;
0C8731C4;3;THR;1;Rainy River Project;MAIN;146|148;;;
0C8731C4;4;SSF;3;Rainy River Project;MAIN;150;;;
0CBA6B7E;1;SSF;1;Clarence Stream;MAIN;47;;;
0CBA6B7E;2;SOF;2;Clarence Stream;MAIN;53;;;
0CBA6B7E;3;SHZC;2;Clarence Stream;MAIN;50|54;;;
0D11D818;1;FLD;2;TUG;MAIN;49|51;;;
0D1A36AD;1;SSF;1;Minas Lucho;MAIN;15|20;;;
0D1A36AD;2;SOF;2;Minas Lucho;MAIN;15;5000.0;;extent:bounded
0D1A36AD;3;INC;2;Minas Lucho;MAIN;15;;;
0D55B9C9;1;SSF;2;West Gabbro Zone;MAIN;31|32|35;;;
0D533E47;1;SSF;2;Zona Cushuro;MAIN;26;;;
0D4C3901;1;SSF;1;Blackhawk;MAIN;45;1300000.0;;
0D4C3901;2;THR;2;Blackhawk;MAIN;46|48|51|56;80000.0;;
0D4C3901;3;SHZC;1;Blackhawk;MAIN;46;;;
0D4C3901;4;THR;3;Blackhawk;MAIN;56|59|69;;;
0D970162;1;SHZC;2;Silver Coin;MAIN;33;;;
0D970162;2;SOF;2;Silver Coin;MAIN;33;;;
0D970162;3;SSF;2;Silver Coin;MAIN;35;;;
0D970162;4;THR;2;Silver Coin;MAIN;35;;;
0D6FE270;1;CSF;1;Wind Mountain;MAIN;43|46;2011.7;;
0D6FE270;2;SOF;2;Wind Mountain;MAIN;46|47;;;
0D6FE270;3;SOF;2;Wind Mountain;MAIN;43|46;1005.8;;
0DA00248;2;FLD;2;Abong Prospect;MAIN;30;;;
0DA00248;3;SSF;1;Abong Prospect;MAIN;24;;;
0EA784A2;1;FLD;2;Red Mountain;MAIN;44;;;
0EA784A2;2;SOF;2;Red Mountain;MAIN;46|48;;;
0DBFD9F8;5;INT;2;Trixie;MAIN;82;;;
0E44C032;1;SSF;1;Rainy River Gold Project;MAIN;41;;;
0E44C032;2;SOF;2;Rainy River Gold Project;MAIN;41;;;
0E44C032;3;FLD;2;Rainy River Gold Project;MAIN;41;;;
0E44C032;4;SHZC;2;Rainy River Gold Project;MAIN;45|46;;;
0E44C032;5;SHZC;3;Rainy River Gold Project;MAIN;47;;;
0E44C032;6;SHZC;2;Rainy River Gold Project;MAIN;48;;;
0E44C032;7;SSF;3;Rainy River Gold Project;MAIN;49;;;
0EB42FA7;1;SHZC;1;Magino;MAIN;79|84;;;
0EB42FA7;2;SHZC;2;Magino;MAIN;79|84;;;
0ED1D1A1;1;SHZC;2;Atlanta lode;MAIN;31;;;
0EB7F341;1;THR;1;Plutonic Gold Mine;MAIN;41|42;;;
0EB7F341;2;THR;2;Plutonic Gold Mine;MAIN;44;;;
0EB7F341;3;MYLC;2;Plutonic Gold Mine;MAIN;49;;;
0EB7F341;4;SOF;2;Plutonic Gold Mine;MAIN;50;;;
0EDEE13A;1;CLD;2;Golden Arrow;MAIN;55;;;
0EDEE13A;2;CLD;1;Golden Arrow;MAIN;55;;;
0EDEE13A;3;SOF;2;Golden Arrow;MAIN;55;;;
0EDEE13A;4;SHZC;1;Golden Arrow;MAIN;73;;;
0EE39F61;2;DOM;2;Rosia Montana;MAIN;24;;;
0EE39F61;3;SSF;2;Rosia Montana;MAIN;26;;;
0EE4F079;1;THR;1;Sleeping Giant;MAIN;75;;;
0EE4F079;2;SSF;1;Sleeping Giant;MAIN;75;;;
0EE4F079;3;FLD;2;Sleeping Giant;MAIN;79|92;;;
0EE862D7;1;CSF;1;Pinion;MAIN;61|78|88;6000.0;;
0EE862D7;3;FLD;2;Pinion;MAIN;60|61|70;;;
0EE862D7;4;THR;2;Pinion;MAIN;60|61;;;
0EE862D7;5;SSF;2;Pinion;MAIN;61;;;
0F7BF77D;1;SHZC;1;Hod Maden;MAIN;128|129;7000.0;;extent:bounded
0F7BF77D;2;LTC;2;Hod Maden;MAIN;128;;;
0F7BF77D;3;THR;N/A;Hod Maden;MAIN;127;;;
0F7BF77D;4;FLD;N/A;Hod Maden;MAIN;127;;;
0FAD2F80;1;SHZC;1;Troilus;MAIN;36|40|49;;;
0F87030B;1;FLD;2;Reedy Creek Goldfield;MAIN;33;;;
0F87030B;2;ENE;3;Reedy Creek Goldfield;MAIN;33;;;
0F87030B;3;SHZC;2;Reedy Creek Goldfield;MAIN;34;;;
0F87030B;4;INT;2;Reedy Creek Goldfield;MAIN;35;;;
0F87030B;5;SSF;2;Reedy Creek Goldfield;MAIN;41;;;
0F87030B;6;THR;2;Reedy Creek Goldfield;MAIN;41;;;
100C4575;1;SOF;2;Kora;MAIN;62;2500.0;;extent:bounded
100C8CDF;1;SOF;2;Mega Gold;MAIN;63;;;
101CC79F;1;BXP;2;La Fortuna Mine;MAIN;14|15;;;
105EBA36;1;CSF;1;Pat's Pond Veins;MAIN;13|14|20;;;
10564A41;1;SSF;2;Escondida;MAIN;46|52|54;8000.0;;extent:bounded
10564A41;2;JOG;3;Escondida;MAIN;62;;;
109F30F9;1;CSF;1;Cameron Gold Deposit;MAIN;66|74|91;100000.0;;extent:bounded
109F30F9;2;SOF;2;Cameron Gold Deposit;MAIN;71|74|75|91;1000.0;;extent:bounded
109F30F9;3;SOF;2;Cameron Gold Deposit;MAIN;71|74;;;
109F30F9;5;FLD;1;Cameron Gold Deposit;MAIN;66|73|91;;;
10BE7C73;1;THR;1;Cabaçal;MAIN;120;;;
10BE7C73;2;THR;2;Cabaçal;MAIN;119;;;
10BE7C73;3;SHZC;2;Cabaçal;MAIN;117;;;
10BE7C73;4;ENE;3;Cabaçal;MAIN;120;;;
11348800;1;CSF;1;Laiva;MAIN;65;;50000.0;distance:bounded
11348800;2;MYLC;2;Laiva;MAIN;72;;;
11348800;3;SSF;2;Laiva;MAIN;72;;;
11348800;4;THR;3;Laiva;MAIN;74;;;
11348800;5;THR;3;Laiva;MAIN;75;;;
11A9E9B0;1;SHZC;2;Aurtois block;MAIN;41|45;;;
10DC6D99;1;SHZC;1;Perron Gold Zones;MAIN;113|114;;;
10DC6D99;2;SOF;2;Perron Gold Zones;MAIN;122|123|126|132|134;;;
10DC6D99;3;INT;3;Perron Gold Zones;MAIN;114;;;
11CE4691;1;SHZC;1;Gold Peak;MAIN;21|25;;;
11C8D15F;1;SHZC;1;Atygai;MAIN;23|27;16000.0;;
11DCC9C7;1;SOF;2;Dutch Flats shear zone;MAIN;45|49;3048.0;;extent:from_2d_footprint|extent:extent_long_axis
11DCC9C7;2;BMF;1;Dutch Flats shear zone;MAIN;49;;;
11F421F6;1;THR;1;Eagle Zone;MAIN;69|70;;;
11F421F6;2;FLD;2;Eagle Zone;MAIN;69|71|72;;;
11FC537F;1;SSF;1;Amsel;MAIN;30|36|37;724203.0;;extent:from_2d_footprint|extent:extent_long_axis
12432632;1;BMF;1;Fire Creek;MAIN;62|73|75;;;
12432632;2;BMF;1;Fire Creek;MAIN;73;;;
12432632;3;BMF;2;Fire Creek;MAIN;73|75;;;
12432632;4;BMF;2;Fire Creek;MAIN;74;;;
12432632;5;JOG;2;Fire Creek;MAIN;74;;;
12432632;6;SOF;2;Fire Creek;MAIN;75;;;
124A02F6;1;SHZC;1;Cerro Prieto;MAIN;80;10000.0;;extent:bounded
125E9D58;1;SHZC;1;Magino Deposit;MAIN;76|90;30000.0;;
125E9D58;2;TRP;2;Magino Deposit;MAIN;91;;;
125E9D58;3;FLD;2;Magino Deposit;MAIN;91;;;
125E9D58;4;LTC;2;Magino Deposit;MAIN;91;;;
13211486;1;CSF;1;Canadian Malartic deposit;MAIN;64;;;
13211486;2;SHZC;2;Canadian Malartic deposit;MAIN;66;;;
13211486;3;SOF;2;Canadian Malartic deposit;MAIN;67;;;
13297E8F;1;INC;2;Norwalk Gold Mine;MAIN;21;;;
13596D13;2;FLD;2;BIF-hosted gold anomaly;MAIN;18;;;
133D40B2;1;SSF;1;More Creek Rhyolite VMS;MAIN;29;;;
133D40B2;3;FLD;2;More Creek Rhyolite VMS;MAIN;40;;;
133D40B2;4;THR;2;More Creek Rhyolite VMS;MAIN;40;;;
14024B88;1;FLD;1;Ernesto Complex;MAIN;94;;;
14024B88;2;SHZC;2;Ernesto Complex;MAIN;94|99|100;;;
14024B88;3;THR;2;Ernesto Complex;MAIN;96|105;;;
14024B88;4;DET;2;Ernesto Complex;MAIN;105;;;
14024B88;5;INT;2;Ernesto Complex;MAIN;105;;;
13D0D1BF;1;SHZC;2;Altan Nar;MAIN;36;;;
13D0D1BF;2;SSF;1;Altan Nar;MAIN;52;5000.0;;extent:bounded
13D0D1BF;3;JOG;2;Altan Nar;MAIN;52;;;
13DEC4A7;1;THR;N/A;Eskay Creek;MAIN;101;;;
13DEC4A7;2;SSF;N/A;Eskay Creek;MAIN;101;;;
13DEC4A7;3;TRT;N/A;Eskay Creek;MAIN;101;;;
13DEC4A7;4;TRT;1;Eskay Creek;MAIN;109;;;
13DEC4A7;5;BMF;2;Eskay Creek;MAIN;107;;;
13DEC4A7;6;INT;2;Eskay Creek;MAIN;107;;;
13DEC4A7;7;FLD;1;Eskay Creek;MAIN;96;;;
13DEC4A7;8;FLD;2;Eskay Creek;MAIN;98;;;
142921A8;1;THR;1;Cabaçal;MAIN;75;;;
142921A8;2;THR;2;Cabaçal;MAIN;74;;;
142921A8;3;FLD;2;Cabaçal;MAIN;79;;;
144E8ECF;1;SHZC;2;NX Gold Mine;MAIN;41|45;;80.0;distance:bounded
144E8ECF;2;THR;2;NX Gold Mine;MAIN;45;;;
1450D427;1;SHZC;2;Soocana Vein System;MAIN;26;;;
14BF89B8;1;THR;2;Golden Chest;MAIN;39|40;;;
14BF89B8;2;SOF;2;Golden Chest;MAIN;40;;;
14BF89B8;3;FLD;1;Golden Chest;MAIN;39;29000.0;;extent:bounded
154B5B73;1;SHZC;2;Cossette vein;MAIN;39|42;;;
151315D2;1;SHZC;1;Santa Rita;MAIN;25|26;45000.0;;
151315D2;2;SHZC;2;Santa Rita;MAIN;28;;;
151315D2;3;BXP;3;Santa Rita;MAIN;28;;;
157D2EAE;1;SHZC;1;Santa Rita;MAIN;37;45000.0;;
157D2EAE;2;SHZC;2;Santa Rita;MAIN;37;3000.0;;extent:bounded
157D2EAE;3;SOF;2;Santa Rita;MAIN;37|39;;;
157D2EAE;4;BXP;3;Santa Rita;MAIN;39;;;
162B8BDD;1;SSF;1;Hercules Project;MAIN;20;450000.0;;
162B8BDD;2;ENE;2;Hercules Project;MAIN;21|24;;;
162B8BDD;3;INT;2;Hercules Project;MAIN;21;;;
162B8BDD;4;SOF;2;Hercules Project;MAIN;24;;;
162B8BDD;5;SSF;2;Hercules Project;MAIN;29;;;
162B8BDD;6;JOG;2;Hercules Project;MAIN;32;;;
15CB25BF;2;SOF;2;White Pass zone;MAIN;54|57;;;
16307F04;1;CSF;1;Main Veins;MAIN;50|54;;;
16307F04;2;SHZC;2;Main Veins;MAIN;63;;;
16307F04;3;INC;2;Main Veins;MAIN;63;;;
16307F04;4;ENE;3;Main Veins;MAIN;63;;;
1638EB57;1;DOM;2;La Paila;MAIN;25|29;;;
164F80DA;1;SHZC;2;Brett;MAIN;25|26;650.0;;extent:bounded
164F80DA;2;SHZC;2;Brett;MAIN;25;4000.0;;extent:bounded
164F80DA;3;INT;2;Brett;MAIN;26;;;
164F80DA;4;SSF;2;Brett;MAIN;27;;;
164F80DA;5;SHZC;1;Brett;MAIN;30;;;
164F80DA;6;NRM;1;Brett;MAIN;26;;;
164098C0;1;SSF;2;El Gallo Gold;MAIN;56|60;;;
164098C0;2;TRP;2;El Gallo Gold;MAIN;56;;;
164098C0;3;THR;2;El Gallo Gold;MAIN;56;;;
164098C0;4;JOG;2;El Gallo Gold;MAIN;60;;;
164098C0;5;SHZC;2;El Gallo Gold;MAIN;60;;;
165C4EB3;1;SSF;1;Blue Lake;MAIN;21;;;
165C4EB3;2;SSF;2;Blue Lake;MAIN;27;;;
16735AF5;1;SOF;2;San Albino Gold Deposit;MAIN;24;;;
1727DA64;1;SHZC;1;Corihuarmi;MAIN;27|28;;;
1727DA64;2;INT;2;Corihuarmi;MAIN;28;;;
173E4FE1;1;LFT;2;Daye;MAIN;24|25;4500.0;;
173E4FE1;2;SSF;2;Daye;MAIN;25;;;
176CDDD8;1;CSF;1;Apex Zone;MAIN;51|57|62;35000.0;;
176CDDD8;2;TRP;1;Apex Zone;MAIN;51|55;35000.0;;
176CDDD8;3;SHZC;2;Apex Zone;MAIN;57|60;2000.0;;extent:bounded
176CDDD8;4;SOF;2;Apex Zone;MAIN;62;;;
176CDDD8;5;INC;2;Apex Zone;MAIN;57;;;
17A7657B;1;INT;2;Centennial;MAIN;64;;;
18046CF4;1;FLD;2;San Martin;MAIN;35;;;
182A77F2;2;INC;2;Wharf Operation;MAIN;70;;;
1875EA2E;1;SHZC;2;Songjiagou;MAIN;43;;;
187223DE;1;TRT;2;Ixtaca Zone;MAIN;22;;;
187223DE;2;FLD;2;Ixtaca Zone;MAIN;22|26;;;
18996BFA;1;SSF;2;Brucejack;MAIN;37;;;
18996BFA;2;FLD;2;Brucejack;MAIN;54;;;
18A27718;1;SHZC;2;Beta Hunt Gold;MAIN;59|66|73;;;
18A27718;2;SSF;1;Beta Hunt Gold;MAIN;66;;;
18B2B74A;1;CSF;1;Sergeevskoe;MAIN;40|42|43|44|47;;;
18B2B74A;2;CSF;1;Sergeevskoe;MAIN;40|42|47;;;
18B2B74A;3;SOF;2;Sergeevskoe;MAIN;40|43|47;;;
18C5AEE0;1;THR;2;LG Vein;MAIN;32|33;;;
18C5AEE0;2;SSF;2;LG Vein;MAIN;33;;;
18E9987B;1;FLD;2;Springpole;MAIN;31;;;
18E9987B;2;SHZC;2;Springpole;MAIN;31;;;
18E9987B;3;SHZC;1;Springpole;MAIN;31;;;
